Entity,Code,Year,Deaths - Mental and substance use disorders - Sex: Both - Age: Under 5 (Rate),Deaths - Mental and substance use disorders - Sex: Both - Age: 70+ years (Rate),Deaths - Mental and substance use disorders - Sex: Both - Age: 5-14 years (Rate),Deaths - Mental and substance use disorders - Sex: Both - Age: 15-49 years (Rate),Deaths - Mental and substance use disorders - Sex: Both - Age: 50-69 years (Rate),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),Deaths - Mental and substance use disorders - Sex: Both - Age: All Ages (Rate)
Ecuador,ECU,2000,0.00391492438535,18.8804404688,0.026626935740637733,0.5538921075202776,15.387381716,0.30289115493363017,0.28820398690016835
Ecuador,ECU,2001,0.00395190818365,18.3041131727,0.027436579460314497,0.5667007619719504,14.8946129576,0.3082059383316691,0.2942938306463046
Ecuador,ECU,2002,0.00401790180476,17.8259650585,0.028725242531678345,0.6144684181617582,14.092657338199999,0.33223817926112437,0.3186742450531981
Ecuador,ECU,2003,0.0040517983550499995,17.4807722249,0.02926126894065172,0.6434984953576741,13.4890686256,0.345883328576484,0.33401472780924707
Ecuador,ECU,2004,0.00406264175118,16.8536142455,0.030082938367346598,0.6840958315472828,12.905525044400001,0.3656410334554309,0.3558847959457498
Ecuador,ECU,2005,0.00417590751714,16.8857390258,0.03131863491875598,0.7621350867983185,12.371944253499999,0.40535565815375435,0.3972104706369902
Ecuador,ECU,2006,0.00421979956285,16.5689288948,0.03346984274982864,0.999813770317267,11.7276317029,0.5260446977229404,0.5207551219963016
Ecuador,ECU,2007,0.00423083068748,16.3311686176,0.034221834637074684,0.86619932424021,11.3140514048,0.45654160203522953,0.45322263141264035
Ecuador,ECU,2008,0.00442712481593,17.0457178665,0.036372342299563015,1.0489091681850073,11.0291141312,0.5469940639348109,0.5487254013908995
Ecuador,ECU,2009,0.0045883677625,17.609116794200002,0.036296895998908396,0.8408177265316927,10.7978636641,0.44047067442803517,0.441931234850035
Ecuador,ECU,2010,0.00466439700376,17.6447404828,0.03734190560357275,0.8115156842855367,10.5078214948,0.4241644501798264,0.42704476839495487
Ecuador,ECU,2011,0.004780770511820001,18.067531433299997,0.03799103720736875,0.8294084741125425,10.4894264364,0.4324410297560222,0.4363256003458901
Ecuador,ECU,2012,0.00481325594529,17.3111882838,0.0397326446030365,0.9003170025351563,9.842876365299999,0.4684072683219433,0.4739268170302426
Ecuador,ECU,2013,0.00483366642007,16.5937216578,0.04302479879909125,1.2392930542381364,9.54750633655,0.6390602149558338,0.6518609027893849
Ecuador,ECU,2014,0.004812261747359999,15.9813994538,0.044659060130844495,1.3013792888807603,9.28782512068,0.6719672077455617,0.6867726299969645
Ecuador,ECU,2015,0.00466066906404,16.4049903177,0.0439368595437057,0.9970364447965385,9.58929439191,0.5204197811551223,0.5297716762645213
Ecuador,ECU,2016,0.004589154717200001,16.5742613767,0.045737690374573675,1.1157482802362537,9.72086819659,0.5815636656684546,0.5939126880575594
Ecuador,ECU,2017,,,0.04614805017678632,1.1488781845267126,,0.5973580970784763,0.6125292630536775
Egypt,EGY,1990,0.00377356829473,0.677455540581,0.022154874932331522,0.6346083738265773,0.666877352546,0.3273951651520844,0.3158793545914584
Egypt,EGY,1991,0.00377424673981,0.684989708147,0.021870849061771058,0.631903332885308,0.6653492425459999,0.3270075694052651,0.3169874461681204
Egypt,EGY,1992,0.00377527572797,0.6812674676520001,0.02233580098638794,0.6244220757439922,0.656633384146,0.3238345199976649,0.31599668129714503
Egypt,EGY,1993,0.00375123865748,0.693890602151,0.02396300662953013,0.6490252069257237,0.666872698573,0.3367442871562506,0.33157891778323517
Egypt,EGY,1994,0.0037053867874900005,0.704990167218,0.024884974138431736,0.6693129998312476,0.675091173013,0.34756177620456963,0.3450176009475917
Egypt,EGY,1995,0.00363001067142,0.708389501144,0.025437313635939412,0.6715862730746524,0.670727404126,0.34941365055570056,0.34902309906794343
Egypt,EGY,1996,0.00355149318,0.716715704369,0.025374492159646333,0.690225870102194,0.676474676316,0.3600523987453413,0.361240776691353
Egypt,EGY,1997,0.00351100239021,0.7209373817370001,0.02554521356876189,0.7059712715704844,0.684130495817,0.3696392734951669,0.37236253796217555
Egypt,EGY,1998,0.0035441832958,0.710181772655,0.025462356878239847,0.6979451329938026,0.681191093776,0.3669886807163385,0.3702800965734221
Egypt,EGY,1999,0.00361041335835,0.706114344381,0.02620664702919093,0.6291867080971141,0.684786738542,0.3333482417385718,0.33639926687054844
Egypt,EGY,2000,0.00363359541032,0.698001349607,0.026743580478632317,0.5464380368338415,0.683407170738,0.29199231082776006,0.2946069584505555
Egypt,EGY,2001,0.00361470669062,0.713496535336,0.029087348416553666,0.546896028796677,0.7071499927980001,0.2935570134751235,0.2971785340382598
Egypt,EGY,2002,0.0035884132730099995,0.7189559984480001,0.030846543613712404,0.5567808803449199,0.719290256896,0.2994349519983997,0.30458806692294715
Egypt,EGY,2003,0.00357673956647,0.7235752479130001,0.033152382898767915,0.5755452507452717,0.730344149319,0.30981921599785145,0.31676821499814
Egypt,EGY,2004,0.0035640705574100004,0.722378675158,0.03544395861379562,0.5945822256292094,0.7335858371639999,0.3198240158330381,0.32883250129630237
Egypt,EGY,2005,0.0035530919431000004,0.719737183719,0.037666969394178844,0.6180687736371242,0.734019636513,0.3319236015199952,0.3429338357405942
Egypt,EGY,2006,0.0035356585666699997,0.72724398394,0.03983211922039926,0.6449256798365272,0.7439791164030001,0.3453589586764928,0.35850334774373427
Egypt,EGY,2007,0.0035126695378599995,0.7244453875460001,0.04177902271171166,0.6643814413229941,0.739557573006,0.353985162290072,0.3694790362800271
Egypt,EGY,2008,0.00346258639472,0.729234532643,0.043565769590748045,0.6929553016279874,0.742729971929,0.3682932193183979,0.3847882454294828
Egypt,EGY,2009,0.00342628990634,0.7373120207880001,0.045458556532712004,0.727900031743158,0.747078800757,0.38636046987999145,0.40301805390431217
Egypt,EGY,2010,0.0033884970590899997,0.742421236992,0.046606016743016766,0.764748251390463,0.7480228245939999,0.4050478072015053,0.42165618740257216
Egypt,EGY,2011,0.00332320063405,0.7458213898120001,0.04913931430044085,0.7926892265356619,0.74955977224,0.4176044049136357,0.43536023537999885
Egypt,EGY,2012,0.0032281746325,0.752510403039,0.050302253878216546,0.8422640327513792,0.750986194796,0.4430799236297462,0.4597149761948383
Egypt,EGY,2013,0.00314151063342,0.747301675525,0.053694292541309196,0.8788274509822005,0.743746117513,0.4611453125795069,0.47679192080321947
Egypt,EGY,2014,0.00304108003733,0.749807837265,0.056532481267394276,0.9418380166561018,0.7426499506550001,0.4930642445521048,0.5071840794823795
Egypt,EGY,2015,0.00294678705975,0.753555133144,0.0623275811021865,1.0213980204343127,0.746343973576,0.5342436765706916,0.5467239727603904
Egypt,EGY,2016,0.00286964989279,0.756742537972,0.06739584958894362,1.0980696166561084,0.7467475494379999,0.5723701821880437,0.5850521662704355
Egypt,EGY,2017,,,0.07167748327637748,1.1648601032374364,,0.6058874939710239,0.6189485087780398
El Salvador,SLV,1990,0.00308187941393,53.519212037100004,0.026880842408931776,2.066453587573449,61.9509460542,1.119439586667925,0.9923354656633867
El Salvador,SLV,1991,0.00301216123535,53.9961485335,0.02860633085585358,2.233410896618196,62.974740014700004,1.2076716189254562,1.077275977001513
El Salvador,SLV,1992,0.00294070486465,54.2722799383,0.0283041253072064,2.4115404678472667,63.484683574200005,1.3051051355498364,1.1669001841821438
El Salvador,SLV,1993,0.0028709737285,53.56976067909999,0.026560272675438326,2.4377017509239374,62.2425637807,1.316169008952294,1.182268629609723
El Salvador,SLV,1994,0.00282519831881,52.145839456000004,0.025361275466481842,2.720008661274108,60.274273749,1.4645833162155415,1.3204286020077867
El Salvador,SLV,1995,0.00278544877058,50.374836049100004,0.023648554277147987,2.589946778953293,58.09181424369999,1.3888790487084322,1.2585316229584957
El Salvador,SLV,1996,0.00277126361258,49.483875076000004,0.02286196674096194,2.850941483322942,56.044987596999995,1.5237539197799022,1.3854871207699244
El Salvador,SLV,1997,0.0027448528466800003,49.5746738256,0.02236400252746247,2.9515957411148492,54.882565916100006,1.573652566102992,1.4326753894472166
El Salvador,SLV,1998,0.00272002703785,47.9120110731,0.021743585443019638,2.9499206280082824,52.663967579099996,1.5675660931875839,1.4294575313291986
El Salvador,SLV,1999,0.0027080901825,45.5906820924,0.02144311505640598,3.1420946649235795,49.971543025799996,1.6642990907678437,1.5201618363340557
El Salvador,SLV,2000,0.00270789623771,43.7314154654,0.0215746506188258,3.029153969488452,48.1348684264,1.595349553736948,1.4660034529462656
El Salvador,SLV,2001,0.00272986839185,41.981103796,0.02113399195751018,3.0485975088696047,46.2064930143,1.5980108474779156,1.4752225310487925
El Salvador,SLV,2002,0.0027569453464,40.4266595694,0.02174394458627467,3.2789492139130667,44.8876818766,1.7135365174805415,1.5888853298552963
El Salvador,SLV,2003,0.00279997414453,38.992284086000005,0.023063582774249785,3.3390306052565,43.8274693389,1.742412294229114,1.6234636071607496
El Salvador,SLV,2004,0.00284213421773,37.4046464412,0.024207322203775368,3.4469402307274537,42.9288130711,1.7982713098426084,1.6841160049178103
El Salvador,SLV,2005,0.00285212724868,35.8444124734,0.024953614434237954,3.5466075008656337,41.8458192193,1.850885134103861,1.7436097855598514
El Salvador,SLV,2006,0.00287053810163,34.5881723954,0.025506369819987773,3.549567411700461,41.0459805526,1.851351751953371,1.7581607720886983
El Salvador,SLV,2007,0.00286861587903,33.9459162317,0.027227119981943992,3.881435821105619,40.5992759277,2.023995263516193,1.9388958981858158
El Salvador,SLV,2008,0.00287369608717,32.8173144841,0.028484743601196485,3.9354784832981404,39.7434865864,2.0526570177993104,1.9849864326997781
El Salvador,SLV,2009,0.0029070895435899997,31.7572116138,0.029131716015555288,3.9280944868189773,38.222577266799995,2.0543625538223025,2.0016340420236656
El Salvador,SLV,2010,0.00293461206011,30.9109047198,0.0301319160078825,4.04113065197658,36.8297920866,2.116644932597557,2.080426473152671
El Salvador,SLV,2011,0.00294302887195,30.015108063699998,0.032569124020243055,4.24116097673864,35.6530013536,2.2203543886376327,2.204909619560142
El Salvador,SLV,2012,0.00293004957422,30.168107585399998,0.03420951303976966,4.499728961810812,35.627071046400005,2.3480277309507236,2.359583034524934
El Salvador,SLV,2013,0.00287671798655,30.723639372799997,0.03761085782325581,4.818845043993606,36.3707042851,2.5074111342136978,2.546051168981968
El Salvador,SLV,2014,0.00276361562521,30.3646701553,0.040143665960327785,5.052640209426015,35.7991924749,2.6253383438710967,2.6863423553135943
El Salvador,SLV,2015,0.0026592768598,29.952454724099997,0.04174227791398729,5.22964170510016,35.0966528873,2.712108503117698,2.7929883932246016
El Salvador,SLV,2016,0.00258351873389,29.656147138100003,0.040700100306807444,5.358388495891356,34.604231645599995,2.772182596211271,2.8689758313717575
El Salvador,SLV,2017,,,0.04035311038752345,5.523405994597842,,2.8484135700855364,2.960043602615537
England,,1990,0.00265951930733,1.6329508179099999,0.3664350063295048,10.247426332041451,2.38327274917,5.137233067981495,5.134442112261691
England,,1991,0.0025892737521,1.70333896042,0.4746831983997606,13.404522298595333,2.43420303926,6.701036192113917,6.702328757139985
England,,1992,0.0024620528878,1.73285934498,0.5921108281124066,16.840347971561446,2.46433146072,8.405083927174973,8.396063089627354
England,,1993,0.00238675936329,1.72937726053,0.9462493956215625,26.77674270751423,2.53842985269,13.36979483984437,13.297667022174512
England,,1994,0.0023832539382599997,1.77688673971,1.1421369188704078,33.100504503699035,2.65986016458,16.424866886859355,16.38544676060046
England,,1995,0.0024328712614900003,1.8287047639200003,1.2930032714413309,37.912001212899824,2.78601202465,18.86015941089167,18.72240529293168
England,,1996,0.00253557662286,1.9093103114499999,1.4862040222519846,44.25256800154555,2.92479662908,22.061435992921677,21.838108149932904
England,,1997,0.00259603487939,1.98076921154,1.6886842221322478,49.92542347222041,3.12161358586,24.883448295515585,24.469272490529058
England,,1998,0.00263681398253,2.01724884868,1.6506642367841717,47.20974929206138,3.2541682606899998,23.527363971401343,22.986375202291015
England,,1999,0.00268858188237,2.09153499397,1.7924318586064327,50.95704248426656,3.3965293940300003,25.45254594482165,24.71730965175539
England,,2000,0.00273012759417,2.12071464133,1.6849776120621542,49.263882944412835,3.51369979231,24.54235966307784,23.847227585413382
England,,2001,0.00281231972639,2.23515322872,1.6308675721237056,47.67043113038527,3.7041482278299998,23.709608253196652,23.097157747929355
England,,2002,0.00297186588901,2.2567568107100002,1.661286149305698,48.123465870703875,3.78075861478,23.928615319627028,23.359689924015953
England,,2003,0.00321942609665,2.32388232002,1.7849263325298352,49.528209381881254,3.90031694463,24.647319870186063,24.10925676797746
England,,2004,0.00334753353916,2.35756066499,1.6716669561040884,46.86970221567699,4.04154287785,23.290734506374832,22.856893643613486
England,,2005,0.00351212179845,2.37633149219,1.5827305765619843,45.59811110565909,4.19630369136,22.61322142837727,22.273505021945848
England,,2006,0.0037350998420600003,2.40458716814,1.6688596085867908,46.54708710815103,4.29730992779,22.972172056741048,22.78307314840754
England,,2007,0.0038717914283799997,2.4113246130999997,1.6313365093825496,45.206231942267955,4.4103552401999995,22.320734261020036,22.13340067385362
England,,2008,0.00395018352204,2.49654947873,1.5206230638257,45.630108545807765,4.5637136826899996,22.490956281598358,22.29617709152408
England,,2009,0.00396864100491,2.51581635811,1.4804995563625933,43.41055765821148,4.67553330566,21.426326025318325,21.169694997718153
England,,2010,0.00394554189742,2.58759265511,1.4112576777966943,42.20463954663952,4.80932980513,20.808386260471835,20.512996557444335
England,,2011,0.0039626332938,2.65925212968,1.3155310069573114,41.71594165196608,4.89629028166,20.53020974428978,20.176766176778813
England,,2012,0.00390383207051,2.7317795010699997,1.2786827390725173,41.661162639426074,5.00849738683,20.44286486187159,20.044404356865943
England,,2013,0.0038244664468199997,2.82589060611,1.1910512518033933,40.434506681785926,5.17002064847,19.810771219944513,19.341079853908475
England,,2014,0.0038858531954999997,2.95136876957,1.0729137963495943,38.995237779759655,5.41316443935,19.09879677567584,18.52837315080122
England,,2015,0.00398533548136,3.03021553014,1.0880848561939298,40.26246657439812,5.56126028007,19.643593453953883,18.989029638133392
England,,2016,0.00401436770194,3.00054049429,1.0635594262575139,40.23716890462498,5.44715800994,19.575809960409273,18.827750934310394
England,,2017,,,1.1100993011599982,42.762048200907294,,20.768881493554748,19.847486965017396
Equatorial Guinea,GNQ,1990,0.00423211611439,7.238842663000001,0.020106591332320768,0.6013360396495834,8.94820424348,0.32209571256490327,0.26103936778685183
Equatorial Guinea,GNQ,1991,0.0042982605510199995,7.199096116679999,0.020431967687708587,0.6165201134739383,8.86716700869,0.330184533152506,0.2672709997245439
Equatorial Guinea,GNQ,1992,0.00435069097985,7.15180100152,0.020183936264489322,0.6288489622091737,8.73756984005,0.33706888923022565,0.2723760306748049
Equatorial Guinea,GNQ,1993,0.00440818682658,7.14883593833,0.02056887322233235,0.6582479928263809,8.68530477998,0.3533871164984869,0.28522825545563957
Equatorial Guinea,GNQ,1994,0.00448713385423,7.16859821274,0.02038244714550131,0.6760018688329272,8.63079880881,0.3649415267483936,0.293358143503446
Equatorial Guinea,GNQ,1995,0.00449488516775,7.13516422556,0.021503947957457657,0.7222872287829146,8.548440529179999,0.3913726356620764,0.31450099400722126
Equatorial Guinea,GNQ,1996,0.004481854163739999,7.29407395641,0.022481313380978384,0.7874839869221129,8.6694421823,0.4277594557893131,0.34424591381071035
Equatorial Guinea,GNQ,1997,0.00422864370588,7.29905932008,0.023440059815147313,0.8834770319031852,8.45803911749,0.48057285534612865,0.38774864269224496
Equatorial Guinea,GNQ,1998,0.00411638193759,7.32293572158,0.024354042507047285,0.9771838876395726,8.349406829889999,0.5325736660565689,0.4308608896959087
Equatorial Guinea,GNQ,1999,0.00402327923127,7.0727082227,0.026405855977093044,1.1009870945054692,7.904941812030001,0.5994576049577582,0.4886455010422128
Equatorial Guinea,GNQ,2000,0.00396675030504,6.87278128822,0.028533818272795105,1.2452942439390469,7.536417256480001,0.6777231422463198,0.5566568981112241
Equatorial Guinea,GNQ,2001,0.0038099088351099997,6.637715160110001,0.03062667714735,1.4105483336791391,7.10891694328,0.7717826757434516,0.6313337935346248
Equatorial Guinea,GNQ,2002,0.00375103840056,6.43005869001,0.032288394651197774,1.5448285686831376,6.7134620272,0.8512929067190192,0.693133835804746
Equatorial Guinea,GNQ,2003,0.00373932057307,6.3325079430399995,0.035153213309809125,1.7193366030144737,6.54775158826,0.9519378900444204,0.7742047376633467
Equatorial Guinea,GNQ,2004,0.00361607131336,6.17993844213,0.036327689479810715,1.8693276132300987,6.268803065479999,1.039027981815232,0.8451624918330397
Equatorial Guinea,GNQ,2005,0.0038284812113599997,6.13114914084,0.04157376275694492,2.0861943696812193,6.19271349601,1.1598703503662617,0.9486072204091514
Equatorial Guinea,GNQ,2006,0.00405647890722,6.19108135207,0.049846394118465476,2.362254182761594,6.265503471180001,1.3120290937326655,1.0813581864816286
Equatorial Guinea,GNQ,2007,0.00410538269272,6.17136477071,0.05284269782686341,2.513084337452864,6.17866472415,1.397121426171431,1.1578246117923616
Equatorial Guinea,GNQ,2008,0.00417164102386,6.155486043650001,0.05504838567483912,2.6885632006139577,6.0997114646,1.4980401593184076,1.2469617960522699
Equatorial Guinea,GNQ,2009,0.0046056744316800005,6.20739417808,0.05981620190090169,2.8480145704243345,6.141861101709999,1.5861746009167244,1.33144679065486
Equatorial Guinea,GNQ,2010,0.00447122167548,6.13118403859,0.060576379428641774,2.905776752426732,5.97927093851,1.6212682913956669,1.369649778654828
Equatorial Guinea,GNQ,2011,0.00417009087392,6.04296523077,0.05863116982163577,2.9043449643933466,5.80982244975,1.6262373437304305,1.3811140715149826
Equatorial Guinea,GNQ,2012,0.00417291887034,5.98505556065,0.06060216636775902,2.966717844544192,5.68025529626,1.6651824484464675,1.4256601626175374
Equatorial Guinea,GNQ,2013,0.0036922812131299997,5.94527024129,0.06274522028756406,2.9636370932984883,5.59256399153,1.668381291364244,1.4410751394551407
Equatorial Guinea,GNQ,2014,0.00362678013055,6.03565227257,0.07058980001947367,3.087535948892937,5.671168193330001,1.7340763423088232,1.521221019876943
Equatorial Guinea,GNQ,2015,0.00353260985935,6.04997613763,0.07273553883348474,3.084561628797921,5.65417873301,1.7372375784662935,1.540220360973103
Equatorial Guinea,GNQ,2016,0.0035352084413299996,6.13065643097,0.07579724155008179,3.095187018482091,5.67420739825,1.7445509219424935,1.5675843885666105
Equatorial Guinea,GNQ,2017,,,0.07597929085001001,3.096123005145109,,1.7404071829395804,1.5902342048046905
Eritrea,ERI,1990,0.00189502527463,14.6673706735,0.015466234591546038,0.29540381484796396,6.537907300830001,0.16871138920946144,0.1375430205328351
Eritrea,ERI,1991,0.00183370824288,14.6424781682,0.017524882266696185,0.3287947033936446,6.47976449806,0.1870090024301246,0.15361882942346203
Eritrea,ERI,1992,0.00179094313807,14.407260112100001,0.01883945976939146,0.3457149544974935,6.227619775920001,0.19588873432697948,0.16192378887676437
Eritrea,ERI,1993,0.00177612644832,14.3172124993,0.01994588039775318,0.36275044409569174,6.06314696892,0.2049232344492641,0.17023949898520507
Eritrea,ERI,1994,0.00179222819514,14.5214909886,0.02193371156427621,0.3857125948300788,6.08082967762,0.2178748421061251,0.18159732430643194
Eritrea,ERI,1995,0.00184509150323,14.6441223062,0.02391817198018229,0.4180848779881927,6.10245586207,0.2386565138496479,0.19728115897680884
Eritrea,ERI,1996,0.0019368440627400001,14.788687750400001,0.024671113157422295,0.4424954218021154,6.09436889163,0.25120047745999663,0.20925010202838298
Eritrea,ERI,1997,0.00202988693802,14.9010572724,0.025394609688766227,0.46784899432008953,6.0902924471699995,0.2639908349751578,0.22194843645169635
Eritrea,ERI,1998,0.00210273723213,15.0188100288,0.02583579020389108,0.49083508192161457,6.07853461004,0.2751288586731854,0.23374276921349732
Eritrea,ERI,1999,0.0021789729223400003,14.8927155806,0.02567197159687538,0.5078600033531572,5.97349054546,0.28198454533900863,0.24270567290703463
Eritrea,ERI,2000,0.00223030618791,14.7854465562,0.02637443358625109,0.5167164581557613,5.900213813500001,0.28231590286346475,0.24789568851411858
Eritrea,ERI,2001,0.00228177821249,14.730943946299998,0.02732836761442643,0.536838621648741,5.84609327388,0.2927003289266189,0.2583151361640476
Eritrea,ERI,2002,0.0023409544309000003,14.6812321963,0.027786536845329692,0.5549040891101192,5.835087237030001,0.3018358473472213,0.2676575850748921
Eritrea,ERI,2003,0.00238726871083,14.6013020571,0.028532948423441246,0.5764554663926413,5.8182401123,0.31267242766105724,0.2788896441208051
Eritrea,ERI,2004,0.00241409112751,14.544515480000001,0.029473154082875732,0.593023440528549,5.82141014208,0.3209232669523736,0.28814005078087057
Eritrea,ERI,2005,0.00241944864288,14.5345206825,0.02992826506362936,0.60992197259153,5.83799216093,0.3288667640575202,0.2965243597414355
Eritrea,ERI,2006,0.00237850450803,14.5400119465,0.030159125452108665,0.6290956244620778,5.832798330299999,0.3377100332354897,0.305859644400284
Eritrea,ERI,2007,0.00233520906814,14.5879472856,0.030553267199808946,0.6472607607226772,5.84278598557,0.3468798156926522,0.3168230678686277
Eritrea,ERI,2008,0.00230404821104,14.6688147464,0.03094961749135758,0.663478263535751,5.86424489263,0.35515136981323375,0.32729647647977494
Eritrea,ERI,2009,0.0022688810946199997,14.7048278235,0.030946503283434398,0.6786641256756568,5.87215108781,0.36304377479266203,0.3372578956779179
Eritrea,ERI,2010,0.00224302715257,14.767291384399998,0.03173040984190655,0.6952564540149323,5.91440554326,0.3722300083203953,0.3482168102677183
Eritrea,ERI,2011,0.00220429594255,14.7459341735,0.032232619829412806,0.717771376133507,5.89615698042,0.3844742264973434,0.3618862717696365
Eritrea,ERI,2012,0.00217091765238,14.782288877300001,0.03290208870605698,0.7454516368806053,5.897532077549999,0.39841908824615585,0.3783744588962255
Eritrea,ERI,2013,0.00213879779562,14.8167181463,0.03311249243454535,0.7748481190863359,5.88874547384,0.4130546531636929,0.3958462339455106
Eritrea,ERI,2014,0.00213091248156,14.8257391829,0.033382081446486286,0.8093747919558688,5.8879706048500005,0.43050299447006524,0.4160491432744177
Eritrea,ERI,2015,0.00210114283067,14.841812216200001,0.03375644909771795,0.8479224158947203,5.91258861205,0.4498746026039195,0.43878358883647284
Eritrea,ERI,2016,0.00210373840914,14.8322368003,0.03435868094285932,0.8910614917776801,5.92117464523,0.4716611658913946,0.4645109279557122
Eritrea,ERI,2017,,,0.03489453922585445,0.9313660564016034,,0.4920723888957126,0.48941930048677107
Estonia,EST,1990,0.0022885191959099997,9.04230701367,19.47610701981265,142.37935501260137,54.3724915308,74.07295768972564,71.7615512713726
Estonia,EST,1991,0.002169004232,9.22466525151,21.124205420939905,143.12905930243448,56.832415938500006,75.3284348987191,72.19331821870058
Estonia,EST,1992,0.00232517957363,9.03228855436,22.889427513579808,143.92536148844272,56.5347049167,76.55374965689303,72.42219945763198
Estonia,EST,1993,0.00219014926196,9.15574196225,21.807803443129014,156.3584199604686,58.822733084599996,82.54999875109802,78.11860174228796
Estonia,EST,1994,0.00211168456725,8.816049323489999,20.293636000364742,172.6723479195037,59.2475659496,89.79787432635888,85.90992053707981
Estonia,EST,1995,0.00243705677255,8.14972206463,20.367651978346846,169.6604113170158,54.736284956999995,87.38474103465107,84.82901309162249
Estonia,EST,1996,0.00217236525075,7.5084697176,23.34185991376825,162.4632382328638,47.515170329,83.70411067880713,82.22791207055423
Estonia,EST,1997,0.0023920358228000003,7.793739862240001,20.266103152939994,162.10562563736053,46.5649904827,82.60793036333921,81.82804781248133
Estonia,EST,1998,0.00254780257925,8.478568274210001,18.940505500702283,167.8169032396607,50.0375486179,85.14609826633885,84.72886786910206
Estonia,EST,1999,0.00273845575265,8.67136416386,21.422870325946654,161.86177564601758,49.411697297799996,82.70884576050366,82.5452070129587
Estonia,EST,2000,0.0027975179478,9.37636659015,20.976628399988876,159.0409339855989,52.59052550729999,80.95228894278908,81.40366094298804
Estonia,EST,2001,0.00287097740736,10.023798891,20.681609424313848,156.08414616484194,57.3546056674,79.26517288720477,80.13303427978049
Estonia,EST,2002,0.00270622748606,9.90974898158,22.599775800655635,148.16789216582825,55.5502711331,75.904365003215,76.52718447992149
Estonia,EST,2003,0.00301525573298,10.3515071486,24.978385592665123,138.82191278209558,56.5372926301,71.98975143147368,72.19086710722195
Estonia,EST,2004,0.0030449201159,10.3969567816,21.16390304240182,130.68562113796918,57.30592678349999,67.26387155040098,67.72363454775736
Estonia,EST,2005,0.00319801040406,10.562628882,17.778962390042516,128.06852379035638,58.293543710099996,65.52920381939148,65.97790119094824
Estonia,EST,2006,0.00316530592313,10.5759063428,17.545153166642976,126.88162123935909,58.620498629400004,64.95231184607462,65.08959704457209
Estonia,EST,2007,0.00341593683612,10.8415709536,18.91207531662484,126.531194461949,59.8845776608,64.80792768771963,64.67556565596725
Estonia,EST,2008,0.0034657114130900004,10.7216669233,17.674201323478584,120.2278402802127,55.3735989043,61.57457133732937,60.96537653439584
Estonia,EST,2009,0.00311706841514,10.5857582708,16.711444783021495,111.43620906053398,52.7443146147,57.13655066371977,55.9707648851193
Estonia,EST,2010,0.00317398595,10.1537991615,15.667455321471401,105.00378793402143,48.5419421271,53.69307309283689,52.13190697210674
Estonia,EST,2011,0.0029264365992199997,10.186014049199999,15.920676161822023,111.00560813185743,49.6418155217,56.79631869406869,54.34016680767902
Estonia,EST,2012,0.0030901994015800002,10.2315141849,12.756213297259793,111.10731311233509,49.900485017899996,56.50573865654621,53.39664634931025
Estonia,EST,2013,0.00297803965684,9.51084333555,12.826894619203452,112.42216671137388,45.6636572548,57.4876182282767,53.369270002514746
Estonia,EST,2014,0.00308361499876,9.69950890253,14.96148492623663,120.96455207929826,46.671245681,62.52290846492369,56.973377023660305
Estonia,EST,2015,0.0030668928249699997,9.591430998,15.45709473879759,115.55860113343657,47.3380091045,60.007620079642635,54.10539224040169
Estonia,EST,2016,0.00306494596177,9.49646007408,15.859257901920474,117.40162592340641,47.5823573544,60.857564711979464,54.67248695039394
Estonia,EST,2017,,,15.157480748335454,118.12546057586025,,60.859954383121234,54.63437447372978
Eswatini,SWZ,1990,0.00203640879889,10.7798794743,0.043228793219183693,1.733238731489954,15.4013863001,0.9611628285362221,0.7767616138053675
Eswatini,SWZ,1991,0.0019319246316099998,10.8784991359,0.04392615907697266,1.7532915698620812,15.6062307358,0.9744656068833454,0.7902679724255258
Eswatini,SWZ,1992,0.0018456386592099999,10.766320625799999,0.04472352051386515,1.7703065586212412,15.357035545099999,0.9850356567262458,0.8030567392597077
Eswatini,SWZ,1993,0.00179057874151,10.4868020186,0.04570636950219156,1.7894232717587228,14.853049787,0.9961426099778423,0.8176817239841643
Eswatini,SWZ,1994,0.00177037530087,10.4557199129,0.04700235261103299,1.8283748449274067,15.0368345762,1.0198708559801695,0.8422475620253245
Eswatini,SWZ,1995,0.00179040114487,10.560027088,0.050317726384278685,1.9224518986986943,15.538735247399998,1.0762560391014433,0.8934019479142261
Eswatini,SWZ,1996,0.0018544138304399998,10.719579097199999,0.051902310842278074,2.008619558393343,16.4970632785,1.1267990827346568,0.9413021317389988
Eswatini,SWZ,1997,0.0019377505724099998,10.507083723000001,0.05374882000394524,2.110213712970436,16.2957690764,1.185641370787903,0.9973973519726935
Eswatini,SWZ,1998,0.00204603020832,10.719711117100001,0.05672753302486301,2.2686219103606833,17.0303980226,1.2750379551397863,1.0813487837279834
Eswatini,SWZ,1999,0.00219375297025,10.5939068289,0.06267859251716236,2.485268523344445,16.6785892197,1.3933426496810195,1.1948191336884122
Eswatini,SWZ,2000,0.0023345508599199997,10.845662052,0.06945666920545013,2.788734535747192,16.9307371534,1.556107638792331,1.3514715222424645
Eswatini,SWZ,2001,0.00245923894749,10.9450957542,0.07371282946989258,3.0004296602913585,16.748510201,1.6709385266132044,1.4648184936021456
