Entity,Year,Mental disorders prevalence (Percent),Share of deaths from suicide (Percent),Mental and substance use disorder deaths (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,Mental disorders burden (Percent),Suicide rate
Denmark,2003,0.14174585318706573,0.0143499400619936,0.168805811482476,0.015268584667592197,0.32651859867466376,0.3651517913131908,0.39896177095434715,0.05400000095,High income,0.33269433528227743,0.06057305639466891,0.10300000000000001
Denmark,2004,0.1413772139524512,0.0142700413660694,0.09372094716653814,0.017598933412889494,0.3755028093261753,0.42473125441224857,0.4043823223011844,0.051999998090000006,High income,0.4083197546247484,0.061132519390083906,0.111
Denmark,2005,0.1410941177138004,0.0139612303510775,0.15280688230828837,0.018515890664772862,0.39402095283454647,0.4498552740789781,0.4087237438907688,0.04829999924,High income,0.4751270008626474,0.06191767665975,0.111
Denmark,2006,0.1409830564106119,0.0139431421957231,0.1489415908479948,0.01980568130668426,0.42013779462528855,0.48392430234914263,0.4128086917698343,0.03900000095,High income,0.5127959359723954,0.062059549472344204,0.11199999999999999
Denmark,2007,0.1410810918968427,0.013823221053739102,0.13294174649983043,0.022364394004814284,0.47241766894053394,0.553807215719616,0.4209737065467191,0.03799999952,High income,0.5338828716572415,0.06223991177535511,0.095
Denmark,2008,0.1412845402590923,0.0136408810801844,0.07793261273758569,0.02474103179421536,0.5196391695090112,0.6216538274793303,0.4306964864622298,0.03680000067,High income,0.5784529857183935,0.0629547964959678,0.1
Denmark,2009,0.1415268803111179,0.013489845683843201,0.11703666419879918,0.022491706383302442,0.46979740074685655,0.630158774015382,0.49142683111694235,0.06409999847,High income,0.5755774944886418,0.06355700347132952,0.098
Denmark,2010,0.1416180242143559,0.0132639188339118,0.10970580475419253,0.022544508106833835,0.46881106408699474,0.6088589688252329,0.47361149656766527,0.0775,High income,0.58640851145404,0.064373081294243,0.08900000000000001
Denmark,2011,0.14168920059946719,0.013210703322191899,0.10004340300598591,0.02408570218041327,0.49885351436344094,0.6361706789371308,0.46419892502098276,0.07769999981,High income,0.5937889389437363,0.06555111136903921,0.09699999999999999
Denmark,2012,0.1417976695867678,0.0131441377047552,0.08895139818756154,0.022905436598983437,0.47258319142844146,0.6080777744981839,0.4688173870747378,0.07800000190999999,High income,0.5905300488833509,0.0663225630127851,0.098
Denmark,2013,0.1419524456309234,0.0129650058300987,0.057044895142554834,0.024056360108583492,0.4943016966877799,0.631665437179546,0.46506949008926785,0.07380000114,High income,0.6053867535704016,0.0669352198822722,0.09
Denmark,2014,0.1420964244862101,0.0128631309334551,0.09426819965323933,0.02471533122056016,0.5052900147965484,0.646283890867688,0.4651908044316471,0.06929999828,High income,0.609891689830346,0.0675702718701481,0.091
Denmark,2015,0.1421568937914202,0.0126223146382403,0.09834541954836176,0.021191411419733602,0.43007458274040355,0.5539040669426192,0.46807655313022994,0.0628000021,High income,0.5796031822102943,0.067838130946104,0.081
Denmark,2016,0.1420625575626099,0.012596263004449,0.09966944226621964,0.021922722293524502,0.44147847348228486,0.5636603100237377,0.4637629704184906,0.05989999771,High income,0.5559283044186716,0.0673165392886629,0.08199999999999999
Denmark,2017,0.1419404274768067,0.012544147000502801,0.10218958337143944,0.02325361984752201,0.4653206415163916,0.5874340537751742,0.45828365408357546,0.058299999240000004,High income,0.5429885938847887,0.0668056008151018,0.083
Denmark,2018,0.1416134555620892,0.0123650600467453,0.10594769406281598,0.024984732056667944,0.49754476239379763,0.629660066729672,0.4599067565896486,0.05130000114,High income,0.5875587079459408,0.0663443088109299,0.08199999999999999
Denmark,2019,0.1409613885123937,0.012054892886158798,0.10594769406281598,0.024334864690127724,0.4828466870265419,0.6080265527098194,0.4539074718865624,0.05019999981,High income,0.613054730183073,0.065971252184656,0.076
Djibouti,2000,0.1197421869958332,0.0063716258064197,0.003230839056433047,3.418313479291165e-05,0.00531094500009731,0.0027996847624912665,0.08749445779253243,0.2834499931,Lower middle income,0.028275663759225536,0.0216132836817093,0.121
Djibouti,2001,0.1198649371329624,0.0063862832473503,0.003168927874929895,3.566680572348703e-05,0.005413888457291837,0.002706871352463889,0.08060875880089755,0.28216999049999997,Lower middle income,0.028275663759225536,0.0219908553053914,0.11699999999999999
Djibouti,2002,0.1200080150543802,0.006495307453521,0.003144975833047598,3.6976666538610675e-05,0.005498702675439152,0.003634494902140861,0.1213744102504278,0.2808300018,Lower middle income,0.028275663759225536,0.0224250404632772,0.12
Djibouti,2003,0.1201332356662541,0.0063794157286487,0.00314649290060382,3.914214126491902e-05,0.005721129820825326,0.004234398506315012,0.14168692363092614,0.279640007,Lower middle income,0.028275663759225536,0.0229787123324552,0.121
Djibouti,2004,0.120266336621315,0.006841820744067801,0.003170794672587581,4.2225330282569696e-05,0.006080185090697974,0.003643977199250238,0.10761726774025546,0.27847000120000004,Lower middle income,0.028275663759225536,0.0233555157226207,0.121
Djibouti,2005,0.12033915030172948,0.0070199593734852,0.0032124376537855134,4.5205833015327966e-05,0.006416040680859776,0.0037120444257967484,0.10240798345512056,0.2771999931,Lower middle income,0.028275663759225536,0.0240979475677046,0.12
Djibouti,2006,0.1203675377785869,0.0068616387777415,0.003277953645523743,4.942440285805268e-05,0.006925424407704828,0.00435770817888438,0.11596401825847927,0.27573999400000004,Lower middle income,0.028275663759225536,0.0243640343603515,0.11699999999999999
Djibouti,2007,0.1203273037332763,0.007314790927382601,0.0033585462308485642,5.495984739152933e-05,0.007613631519091321,0.00467373058788222,0.11234613803889013,0.2744400024,Lower middle income,0.028275663759225536,0.0255543745953528,0.115
Djibouti,2008,0.1202588028058875,0.0074725473145641,0.003451445803852042,6.554725194469135e-05,0.0089985769963303,0.005029944013471214,0.10064893724006793,0.2730500031,Lower middle income,0.028275663759225536,0.0263659236543564,0.114
Djibouti,2009,0.1201900208554251,0.0074465006344116,0.0035636746445779632,6.904906685018622e-05,0.00935033037861291,0.005167613034332908,0.10187776852505662,0.2722100067,Lower middle income,0.028275663759225536,0.0271591822217942,0.115
Djibouti,2010,0.1201492817623299,0.0077326534799166,0.0036939739707427983,7.461642840787206e-05,0.009965040369036308,0.005256873048653732,0.0938873541810965,0.2705800056,Lower middle income,0.028275663759225536,0.027964763003311403,0.11699999999999999
Djibouti,2011,0.1201316718023188,0.0079701579414956,0.003828773896325604,8.23569091139121e-05,0.010841270699637851,0.006531608760132726,0.11033975709403876,0.2688800049,Lower middle income,0.028275663759225536,0.0289968429205987,0.11800000000000001
Djibouti,2012,0.12017511211147999,0.0081964580307461,0.00397608359294301,9.037439844603475e-05,0.011712804088034764,0.0068804683307779856,0.10633776500825398,0.2677799988,Lower middle income,0.028275663759225536,0.0300841146839142,0.11900000000000001
Djibouti,2013,0.12018706073251201,0.0083679764286155,0.004118204336965497,0.00013863715003680453,0.017810562144460772,0.006405577928472825,0.08650515542717149,0.2663800049,Lower middle income,0.028275663759225536,0.031156889836653903,0.121
Djibouti,2014,0.1202021257004055,0.0082461588430793,0.0042748924299835876,0.00015067243581904713,0.01903721839694818,0.006971974712587718,0.0888599288759413,0.2647500038,Lower middle income,0.028275663759225536,0.0323565342179347,0.122
Djibouti,2015,0.1202480265444855,0.0085759333319211,0.004458166995875688,0.0001657703121133632,0.020612515156105883,0.007901064973992766,0.09462162723458281,0.2632500076,Lower middle income,0.025783571360107352,0.0336725211730002,0.11900000000000001
Djibouti,2016,0.12031177971012341,0.0088120352560591,0.004652404459157462,0.00017790392163767358,0.021771539976046313,0.007351567362332966,0.07644055643150699,0.2619300079,Lower middle income,0.027125467267324836,0.0352937865352289,0.121
Djibouti,2017,0.12035206813219891,0.0092389148753845,0.004844684615418703,0.0001882615551350967,0.022679486251358457,0.0068819313694072695,0.06272598138332969,0.2605999947,Lower middle income,0.028275663759225536,0.0368310675385023,0.12300000000000001
Djibouti,2018,0.12037172561084301,0.009710007832565,0.0035075602242150027,0.00020656413694002527,0.02452062448799469,0.00676552859626866,0.05216579177144859,0.2618899918,Lower middle income,0.03086360586600211,0.038375392543019,0.122
Djibouti,2019,0.12043898527524141,0.0098021168872731,0.0035075602242150027,0.0002283999670136715,0.02673039703629048,0.005825273003413415,0.027921479588372725,0.2635700035,Lower middle income,0.03134285440429407,0.0392864960295488,0.11900000000000001
Dominican Republic,2000,0.1497976322242298,0.0098968306778689,0.09311658334468133,0.0016976815940937028,0.022313853515165894,0.013764337725017423,0.18907203996567284,0.06429999827999999,Upper middle income,0.025304322821815394,0.0533673646371909,0.049
Dominican Republic,2001,0.1498562949176981,0.0100857747954662,0.090800778482925,0.001788442284722843,0.023189949626839925,0.014292884195018233,0.18894452557083435,0.07260000229,Upper middle income,0.025879421067765744,0.05445282992045461,0.048
Dominican Republic,2002,0.1500088132275146,0.010540329807059401,0.09107496341785858,0.0018959885590179534,0.024265408115859647,0.015280277146124847,0.194409698182945,0.0678000021,Upper middle income,0.02731716668264162,0.0558560896163025,0.049
Dominican Republic,2003,0.1501750435994011,0.010748236076118401,0.09299599091070894,0.0014944194900105236,0.01866539932951266,0.010318244352842695,0.1632027949738313,0.06940000057,Upper middle income,0.02492092399118183,0.0560288940045626,0.053
Dominican Republic,2004,0.1503434955686908,0.010673508296750801,0.09642747290625024,0.0015587919003201892,0.019223628991732414,0.010370097135794617,0.15792106307832116,0.06300000190999999,Upper middle income,0.024154126329914694,0.0547551295723534,0.053
Dominican Republic,2005,0.15041675729251322,0.010852837805587502,0.09940059210825344,0.0025010417917877095,0.030921396028732374,0.0169155763450402,0.16137555967007486,0.06590000153,Upper middle income,0.028754912297517494,0.0558740360619278,0.055999999999999994
Dominican Republic,2006,0.1503998494739523,0.011025754353484301,0.09850783947008468,0.0026482633445904114,0.032347743719512816,0.016192954625722396,0.14256403757968716,0.056500000950000004,Upper middle income,0.03450589475702099,0.05668974944835481,0.055999999999999994
Dominican Republic,2007,0.1504157215714103,0.010918532363967,0.10244868229601205,0.003074427187858274,0.03719339467711198,0.019636196156965272,0.1537215988256218,0.05159999847,Upper middle income,0.04207802166203393,0.0575353033423384,0.057
Dominican Republic,2008,0.1504531449441855,0.0108267656298577,0.10199457239825951,0.003365545856403459,0.04027017774751991,0.023927410532456842,0.1807587184509217,0.04760000229,Upper middle income,0.04524106201476085,0.059484383718597704,0.055999999999999994
Dominican Republic,2009,0.1505150731867719,0.0105418238932775,0.10003432460427154,0.0033752438748039593,0.03987702925716574,0.02554369951937461,0.19966184862711922,0.054699997900000005,Upper middle income,0.04677465733729512,0.0602203970280615,0.055999999999999994
Dominican Republic,2010,0.1505088327135071,0.0102915700980651,0.09715847198494369,0.0037673451500292317,0.04405281916931965,0.030976244419714995,0.22537130793279503,0.052100000380000004,Upper middle income,0.050704495351289174,0.0607149003129136,0.054000000000000006
Dominican Republic,2011,0.1504307711088893,0.010142432052955902,0.09715162961984848,0.004059335543166811,0.046950318398885825,0.0335145845350234,0.22984646903516331,0.060900001530000004,Upper middle income,0.052717339212115404,0.0600853033408652,0.055
Dominican Republic,2012,0.1503014629896616,0.010194484757371301,0.1010593928151476,0.0042450369954177315,0.0485441119344004,0.03600861284866598,0.24134040858414635,0.0671999979,Upper middle income,0.055113581903575196,0.05838583793157301,0.057999999999999996
Dominican Republic,2013,0.15012084673624482,0.010339323388233498,0.10839691152639573,0.004385138500441102,0.04957809369146536,0.036004799049106966,0.23501510389019759,0.07349999905,Upper middle income,0.05741397488737659,0.05690571034638461,0.061
Dominican Republic,2014,0.1499890287902013,0.0103441565503938,0.11660420202409694,0.0047001105986448815,0.052578035499247375,0.038083074013186155,0.23433310856363349,0.0671999979,Upper middle income,0.06028946611712834,0.0569166444687127,0.066
Dominican Republic,2015,0.1499603971473168,0.0102378909522037,0.12217837272164028,0.004979169194219952,0.05510861132204905,0.04014153454515197,0.23608848216275535,0.07610000134,Upper middle income,0.06268570880858813,0.0566352049637369,0.068
Dominican Republic,2016,0.1499544394874289,0.010175338017742801,0.12697842062878084,0.005297092638668012,0.0580168608605178,0.042565457663451794,0.23833242438656516,0.0728000021,Upper middle income,0.0653695006230231,0.0568983096715685,0.068
Dominican Republic,2017,0.149895297629471,0.009959737684406,0.1284198606866657,0.005597744212103179,0.060675096986956695,0.0445287526754278,0.23848787687679845,0.058299999240000004,Upper middle income,0.0675740438991661,0.0580997508483038,0.06
Dominican Republic,2018,0.1501009843032892,0.0097241952030778,0.0997174583562625,0.005986922496169937,0.06424637091109014,0.04633940302619303,0.2333864734000149,0.05860000134,Upper middle income,0.07418767372759513,0.05938518973911,0.055
Dominican Republic,2019,0.1503912021692754,0.0095082343498167,0.0997174583562625,0.006224034566497693,0.06611963381071947,0.04933182313838738,0.24363474914560856,0.06360000134,Upper middle income,0.07725486437266366,0.0605423171992021,0.051
Ecuador,2000,0.1423490141933192,0.0139842013180601,0.0030289115493363013,0.0012790526768031523,0.010790538963648575,0.00443784624391236,0.10796542421084515,0.04800000191,Upper middle income,0.014473305856417137,0.0573276221235875,0.068
Ecuador,2001,0.1425447889131641,0.0145204759559304,0.003082059383316691,0.0017090687310164284,0.014426928053312136,0.006768020864748372,0.13001621705105215,0.0425,Upper middle income,0.014473305856417137,0.058908966197473,0.073
Ecuador,2002,0.1430000836744427,0.0153573099552732,0.0033223817926112433,0.0019948297679904287,0.016672561487387993,0.009408924433189374,0.16761605372476163,0.048979997629999994,Upper middle income,0.016198600594268187,0.05791573543327941,0.084
Ecuador,2003,0.1435970724149152,0.0159231247459303,0.0034588332857648403,0.002266815577600486,0.018726106748700337,0.012937711939705913,0.2181266837110476,0.05659999847,Upper middle income,0.01984088948528707,0.05814921932385032,0.08900000000000001
Ecuador,2004,0.1442179811728627,0.0165751474050293,0.0036564103345543093,0.0025580516070799653,0.020874142442508153,0.01474494440312258,0.2247024354326691,0.05,Upper middle income,0.024058276622256302,0.05869981302501431,0.094
Ecuador,2005,0.1445641175689025,0.0173152190067999,0.004053556581537543,0.0029022729056045987,0.023389874679711223,0.016582707341401815,0.22614521004221322,0.037799999710000004,Upper middle income,0.02722131697498323,0.05873021191758421,0.10300000000000001
Ecuador,2006,0.1447137490167947,0.017533371329746,0.0052604469772294035,0.0032730725889309393,0.02603415792114728,0.018802496443528535,0.231827190232879,0.03549999952,Upper middle income,0.029330010543467844,0.0591468255496123,0.10400000000000001
Ecuador,2007,0.14483932582351794,0.018103596373636895,0.004565416020352295,0.0035675950705129763,0.027967954690075802,0.018870368417102955,0.21286014045579937,0.03140000105,Upper middle income,0.03134285440429407,0.059738336388398,0.105
Ecuador,2008,0.1449694041336785,0.0186073569324426,0.005469940639348109,0.004320744989260177,0.033480616040099984,0.022718713743924056,0.2148199204841627,0.03920000076,Upper middle income,0.036614588325505605,0.060281615639385104,0.10800000000000001
Ecuador,2009,0.1450590317484471,0.0189600210680262,0.004404706744280351,0.004373760370694082,0.033339803633062444,0.024003460674684486,0.23161730542830278,0.04610000134,Upper middle income,0.038531582478673436,0.0614878446277066,0.10800000000000001
Ecuador,2010,0.1451487164937608,0.019068365603851,0.0042416445017982645,0.004866460746048292,0.03659287914148257,0.02828614117677075,0.25342266799346713,0.04090000153,Upper middle income,0.04169462283140036,0.0624117145125677,0.102
Ecuador,2011,0.1453561775662354,0.019155353804495096,0.004324410297560222,0.005547231616818265,0.04118119849006149,0.03370306900161428,0.2722633730983991,0.03460000038,Upper middle income,0.04629540879900316,0.0648570254389124,0.1
Ecuador,2012,0.1455821804843109,0.018709057575138,0.004684072683219433,0.006152832371317817,0.045077804195660466,0.03850455270413896,0.28713745665180684,0.032300000190000004,Upper middle income,0.05127959359723953,0.0657875605581883,0.10300000000000001
Ecuador,2013,0.1458543404833395,0.0180932970172855,0.0063906021495583375,0.006657398008243404,0.04810681507159318,0.041309323493214783,0.28917519974191197,0.03079999924,Upper middle income,0.05530528131889197,0.0673720883094558,0.09699999999999999
Ecuador,2014,0.1460606779968899,0.0178426734718367,0.006719672077455618,0.007119331925751086,0.05070268047574201,0.04302090790659927,0.2851417457711262,0.034800000190000006,Upper middle income,0.058180772548643726,0.0690106686282514,0.08900000000000001
Ecuador,2015,0.1462223634128119,0.0180238397130898,0.005204197811551224,0.006948768423011288,0.048658417021785735,0.046063621893616076,0.3252204347502372,0.03619999886,Upper middle income,0.05683887664142624,0.0703873170442097,0.08900000000000001
Ecuador,2016,0.1462297654371439,0.0177499619331525,0.005815636656684546,0.006994099122835855,0.048137258117499394,0.04427539036823067,0.3141717877417633,0.04599999905,Upper middle income,0.05530528131889197,0.0703146321694021,0.091
Ecuador,2017,0.1462010974807752,0.0179737583055841,0.005973580970784763,0.0072993059701485395,0.04937877441632093,0.04634348901412979,0.32193498606401,0.03839999914,Upper middle income,0.055784529857183934,0.0712554876007915,0.09300000000000001
Ecuador,2018,0.1461038054489093,0.0179386819697681,0.004485061382316323,0.007528020067036509,0.05004587554511105,0.04974841472274522,0.3447200770231896,0.03529999971,Upper middle income,0.05798907313332694,0.0720625659542217,0.081
Ecuador,2019,0.1458815525610989,0.018109956402546496,0.004485061382316323,0.007566255797869587,0.04945178373463594,0.04886891542019264,0.3422833561447622,0.038099999429999996,Upper middle income,0.058084922840985334,0.0724876879096279,0.077
Egypt,2000,0.1415141541904354,0.004798011140979999,0.0029199231082776,0.0069871556233615136,0.01083259653135042,0.007026065363413075,0.19106516126830708,0.08979999542,Lower middle income,0.013227259656858045,0.048598246051945106,0.036000000000000004
Egypt,2001,0.1412996689589206,0.004872094040677999,0.0029355701347512347,0.006766291207096296,0.01024770743739155,0.006967379906208081,0.2160189207073484,0.09260000229,Lower middle income,0.013323109364516438,0.0491426794170978,0.038
Egypt,2002,0.14108661874945802,0.004865123053936999,0.002994349519983997,0.005958258959611163,0.008733545202523629,0.006478617706770913,0.22178578621153733,0.10010000229999999,Lower middle income,0.012364612287932522,0.0499532630347201,0.037000000000000005
Egypt,2003,0.1408911991366302,0.0048122616393695,0.003098192159978514,0.00561808659542731,0.008016240408498415,0.005015860339149011,0.20682559696874553,0.1101000023,Lower middle income,0.011501964919006997,0.0505609894636632,0.037000000000000005
Egypt,2004,0.1406802554672232,0.004829373610216699,0.003198240158330381,0.0055126236257393175,0.007690019164634031,0.005026745743780703,0.18766464894532991,0.1031999969,Lower middle income,0.01111856608837343,0.0516933212351945,0.037000000000000005
Egypt,2005,0.1405033697819709,0.0049033150911338,0.003319236015199952,0.00627020917112912,0.00869542875896695,0.006033122228268336,0.19105726825113184,0.1119999981,Lower middle income,0.011310265503690213,0.0527922338415444,0.036000000000000004
Egypt,2006,0.1407400482351393,0.004988201029126299,0.0034535895867649283,0.007518496148733764,0.010403358558167923,0.00679270383221245,0.18685927294036525,0.10489999770000001,Lower middle income,0.01226876258027413,0.0534710653801748,0.036000000000000004
Egypt,2007,0.1416014550761541,0.004991783158669199,0.00353985162290072,0.009129999148606995,0.012587451396013938,0.007563278713740156,0.16612967874631057,0.08800000191,Lower middle income,0.014281606441100355,0.0548784232813613,0.035
Egypt,2008,0.1427175672075538,0.0050291340395005,0.003682932193183979,0.011397532050392808,0.01564013126389825,0.009413225394706183,0.16724800204667215,0.08520000458,Lower middle income,0.0172529473785105,0.0559256569594932,0.035
Egypt,2009,0.1436896559315109,0.0051056012175418,0.003863604698799914,0.013241320616517536,0.01796066634535764,0.010371620498787584,0.16267109856909143,0.09090000153,Lower middle income,0.019936739192945464,0.056541219679728,0.036000000000000004
Egypt,2010,0.1441131210788817,0.0052553640741709,0.004050478072015053,0.015330770251804236,0.020507466804612195,0.011038840090599198,0.15089521250920537,0.08760000228999999,Lower middle income,0.022332981884405252,0.057652490430142804,0.036000000000000004
Egypt,2011,0.1442814096104746,0.0053474493400926,0.004176044049136358,0.016521680212513608,0.021687735587605454,0.012255773813311712,0.16154149527772738,0.11850000380000002,Lower middle income,0.024154126329914694,0.058396911795735,0.037000000000000005
Egypt,2012,0.1447535085264702,0.0054641768360693,0.004430799236297462,0.019541812746649397,0.025231365049840006,0.014836627087593106,0.17998499075551183,0.1260000038,Lower middle income,0.02683791814434966,0.0595283384865131,0.038
Egypt,2013,0.1452752927749563,0.0054932427260779,0.004611453125795069,0.02019427117919845,0.02549820017630002,0.01482661161951748,0.19079708432645287,0.1314999962,Lower middle income,0.0286590625898591,0.0610911108130471,0.038
Egypt,2014,0.1456544964182545,0.0054943738660717,0.004930642445521048,0.021396035605620513,0.026444250602220346,0.01651188764523278,0.1964305090149021,0.13100000380000001,Lower middle income,0.030576056743026936,0.0626176094525745,0.037000000000000005
Egypt,2015,0.1457970089147712,0.0053567059252025,0.005342436765706916,0.02306076050189143,0.027928263373336613,0.018152369339239884,0.2126909181362645,0.1305000019,Lower middle income,0.03163040352726924,0.06166600862842041,0.037000000000000005
Egypt,2016,0.1456220567812021,0.0053757962106057,0.005723701821880437,0.02327609909586893,0.02757979253201544,0.01511723190905213,0.21412308482315578,0.1240999985,Lower middle income,0.03258890060385316,0.0633814468754036,0.036000000000000004
Egypt,2017,0.1454883579820932,0.0054798895359383,0.006058874939710239,0.016503752836884912,0.018875326027253714,0.01111254333148878,0.22817321675750968,0.11739999770000001,Lower middle income,0.0286590625898591,0.0644627373254887,0.034
Egypt,2018,0.145531394804964,0.0054922932576219,0.003773268445991946,0.01748268558654717,0.019626618582181902,0.012285217835417759,0.19237765749095787,0.09819999695000001,Lower middle income,0.026358669606057702,0.0656295905534166,0.034
Egypt,2019,0.1458079800098706,0.0055173074956849,0.003773268445991946,0.021219983174641837,0.023527077249068266,0.014747627670712454,0.18153665453703052,0.07840000153,Lower middle income,0.025400172529473786,0.0669302519124171,0.034
El Salvador,2000,0.131951875727401,0.0160544651954257,0.01595349553736948,0.0008208655680566242,0.015292240376210024,0.017665796283371983,0.40006092124653103,0.06960000038000001,Lower middle income,0.01782804562446085,0.050632994500464205,0.067
El Salvador,2001,0.1319710915107458,0.0151463647766858,0.015980108474779157,0.0008557123176048868,0.01586489869857572,0.0180964243755715,0.39483872562499805,0.06960000038000001,Lower middle income,0.018307294162752806,0.05066968282323741,0.07400000000000001
El Salvador,2002,0.1320426207721397,0.015006496517927702,0.017135365174805416,0.000882439282534998,0.016284107090576264,0.018459024286143055,0.39241916154969947,0.057300000190000006,Lower middle income,0.018786542701044764,0.05464987075374961,0.059000000000000004
El Salvador,2003,0.1321127573739713,0.0147557037944901,0.01742412294229114,0.0009230351173551879,0.01697519435967797,0.018385904859170688,0.3729874467444384,0.06260000229,Lower middle income,0.020032588900603856,0.0543381250273986,0.07200000000000001
El Salvador,2004,0.1321471638512639,0.0147542375197724,0.017982713098426084,0.0009567132821277036,0.017533055362927336,0.019184066358639305,0.37775212361235455,0.06050000191,Lower middle income,0.021374484807821337,0.05446296101084021,0.073
El Salvador,2005,0.1321469980460563,0.014622096740211402,0.01850885134103861,0.001024864557727127,0.018748095159442226,0.020327891479074576,0.3745915757218284,0.07219999790000001,Lower middle income,0.022812230422697213,0.0546521449570796,0.08199999999999999
El Salvador,2006,0.13214186085134813,0.0145663841225597,0.01851351751953371,0.0011160343665444813,0.020392986030841727,0.02069628322993506,0.3477755456956485,0.06570000172,Lower middle income,0.024249976037573086,0.05528059338713421,0.07
El Salvador,2007,0.13215680975211266,0.0142733200200155,0.020239952635161932,0.0011868937192931223,0.021641987108649657,0.02113072975360901,0.3328863476540423,0.06409999847,Lower middle income,0.025304322821815394,0.05644744095466,0.085
El Salvador,2008,0.1321751010367697,0.0139589700612839,0.020526570177993104,0.001255181614100022,0.02283354095594448,0.022349462108878868,0.3342743912521992,0.05880000114,Lower middle income,0.027125467267324836,0.0577669989201601,0.073
El Salvador,2009,0.13221965981463402,0.014159402231173299,0.020543625538223025,0.0012282016140669455,0.022227302781679267,0.023891040266338478,0.3725431756224933,0.07329999924,Lower middle income,0.02664621872903288,0.0562034671445984,0.09
El Salvador,2010,0.13225764862218467,0.0140596575989663,0.02116644932597557,0.001287466996858216,0.023236841649439576,0.024464339319995806,0.36411356957293356,0.04889999866,Lower middle income,0.02722131697498323,0.0590834529887517,0.064
El Salvador,2011,0.13228041863798262,0.0143644424171626,0.022203543886376326,0.0014160300899117213,0.02552533847462815,0.02652095326843741,0.35931497805774903,0.043000001909999995,Lower middle income,0.02894661171283428,0.0588015105771184,0.08
El Salvador,2012,0.1323482805059043,0.012147417693122,0.02348027730950724,0.0014932277503484608,0.026839594302413682,0.025758469173515642,0.32771786214753024,0.03839999914,Lower middle income,0.03038435732771015,0.0551473379990474,0.07
El Salvador,2013,0.1323845513092823,0.0120570188010359,0.025074111342136978,0.001535581875559365,0.027496058826005268,0.027015559109600115,0.337068979388341,0.03690000057,Lower middle income,0.03172625323492763,0.054895038777176,0.067
El Salvador,2014,0.1324583273853167,0.0128151841582241,0.02625338343871097,0.0015777749345048551,0.028139567965743705,0.027502837402463443,0.3351439103586316,0.041500000950000004,Lower middle income,0.03220550177321959,0.0531498479518388,0.06
El Salvador,2015,0.13250969771440999,0.012909192767316,0.02712108503117698,0.0016369331732152196,0.029082676006865465,0.028218191869466214,0.33247093578411097,0.04,Lower middle income,0.03258890060385316,0.0527386418747861,0.068
El Salvador,2016,0.1325614437987355,0.013935030641028101,0.02772182596211271,0.0016896781734096625,0.029895321494308687,0.029283704243142254,0.3363855156420417,0.044200000760000004,Lower middle income,0.0332598485574619,0.0592963752918363,0.057999999999999996
El Salvador,2017,0.1326053026543291,0.0137271727796798,0.028484135700855364,0.0017448440696020897,0.030739065430375252,0.02814637309853376,0.3106672411181764,0.04389999866,Lower middle income,0.03412249592638742,0.0600104379287908,0.062000000000000006
El Salvador,2018,0.132578747441202,0.0136087193451818,0.020535097858108066,0.0018177902809200085,0.03189123899923418,0.028803224608839773,0.30441482006962384,0.04010000229,Lower middle income,0.036231189494872036,0.06035658778057951,0.061
El Salvador,2019,0.1324409319317457,0.013195554220792102,0.020535097858108066,0.0018791222139253523,0.03282276904941582,0.02997243637591092,0.3082119200823713,0.04170000076,Lower middle income,0.0378606345250647,0.0606943342008314,0.061
Equatorial Guinea,2000,0.1334152072337872,0.0060205868054579,0.006777231422463198,6.88311239547546e-05,0.01305877215403293,0.0037188763186041334,0.04610771701479832,0.08454999923999999,Upper middle income,0.00699702865906259,0.0190644098096788,0.19399999999999998
Equatorial Guinea,2001,0.13290081555360866,0.0059939523835261,0.007717826757434516,9.790292140903715e-05,0.017814163347133986,0.0054790909008350435,0.04908404037008153,0.08567000389,Upper middle income,0.00824307485862168,0.0208646740503093,0.17600000000000002
Equatorial Guinea,2002,0.1322975148534548,0.0058352641424524,0.008512929067190193,0.0001221051390149535,0.021302362714936324,0.00704431699537177,0.05658701821381519,0.08713999748000001,Upper middle income,0.011789514041982172,0.022502056327716,0.158
Equatorial Guinea,2003,0.1318356488660067,0.005896563311861101,0.009519378900444204,0.0001695848965085711,0.02837831815591309,0.010563016342133469,0.03732837380242335,0.08772999763,Upper middle income,0.011022716380715038,0.023718533130025,0.153
Equatorial Guinea,2004,0.1314908105058555,0.006030188199694,0.010390279818152319,0.00030446167540032536,0.04888210458689362,0.013561637352547777,0.02088293021729415,0.08713000298000001,Upper middle income,0.0161027508866098,0.0249969439076477,0.146
Equatorial Guinea,2005,0.1313294678409675,0.006065350036131,0.011598703503662615,0.0005710336804586729,0.08781874549923413,0.016165922442989644,0.012342847514965158,0.0875399971,Upper middle income,0.03690213744848078,0.0258030668691699,0.141
Equatorial Guinea,2006,0.1313012522729349,0.006442112680956801,0.013120290937326655,0.0007019287053287781,0.10314618640652867,0.019367278620984408,0.013314875060532957,0.08708999634,Upper middle income,0.07735071408032206,0.0278317337425667,0.14400000000000002
Equatorial Guinea,2007,0.1313469950758801,0.006598433463265,0.01397121426171431,0.0009109780159876406,0.1278376325747151,0.024927161971087408,0.01606133746310752,0.08647000313,Upper middle income,0.11080226205310073,0.0293239308602046,0.142
