Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
Colombia,1993,12.00182882,0.855738301,0.716799185,66446804803,1893.542212,1893.542212,,7.800000191,Upper middle income,1740,4.382867959,
Colombia,1994,12.02081862,0.92039433,0.745260979,81703500846,2284.838813,2284.838813,,8.25,Upper middle income,2050,4.476692598,
Colombia,1995,12.03719577,1.009019984,0.582044519,92507279383,2539.912877,2539.912877,,8.720000267,Upper middle income,2350,4.605733221,
Colombia,1996,12.1196755,1.082863383,0.661144715,97160109278,2620.538762,2620.538762,,11.81000042,Upper middle income,2540,4.707741475,
Colombia,1997,12.29199726,1.118807758,0.572523342,1.0666E+11,2827.379527,2827.379527,,12.14000034,Upper middle income,2660,4.91854731,
Colombia,1998,12.49109817,1.151496148,0.355075351,98443739941,2566.024194,2566.024194,,15,Upper middle income,2570,5.094173963,
Colombia,1999,12.66500404,1.199013755,0.285366545,86186158685,2209.93165,2209.93165,,20.05999947,Upper middle income,2330,5.201524955,
Colombia,2000,12.7475864,1.201710481,0.248062663,99886577331,2520.481089,2520.481089,5.63529348,20.52000046,Upper middle income,2340,5.269408333,5.3
Colombia,2001,12.77020207,1.179403269,0.233118485,98211749596,2439.682456,2439.682456,5.94238234,15.03999996,Upper middle income,2330,5.319699367,5.2
Colombia,2002,12.79889601,1.222420749,0.224921732,97963003805,2396.627127,2396.627127,5.73295689,14.47999954,Upper middle income,2370,5.115741563,4.9
Colombia,2003,12.82229938,1.283033042,0.221668039,94641378693,2281.401762,2281.401762,5.77505875,13.22000027,Upper middle income,2370,5.632811356,4.8
Colombia,2004,12.83619796,1.309977136,0.231575266,1.17082E+11,2782.623185,2782.623185,5.79892778,12.73999977,Upper middle income,2620,5.759284919,4.7
Colombia,2005,12.83696061,1.314376323,0.236327445,1.45619E+11,3414.465158,3414.465158,6.06709814,11.06000042,Upper middle income,3000,5.989822583,4.3
Colombia,2006,12.68680494,1.335521531,0.310672293,1.61619E+11,3741.092837,3741.092837,6.33551502,11.28999996,Upper middle income,3500,5.986925522,4.3
Colombia,2007,12.33661885,1.318679891,0.252980177,2.06182E+11,4714.073055,4714.073055,6.49102831,10.25,Upper middle income,4130,5.980536744,4.3
Colombia,2008,11.91581425,1.330277549,0.258394533,2.42187E+11,5472.53653,5472.53653,6.84192705,10.48999977,Upper middle income,4710,5.84022888,4.3
Colombia,2009,11.55505603,1.343131402,0.310442992,2.32398E+11,5193.241458,5193.241458,7.31134653,11.28999996,Upper middle income,5130,5.643746438,4.2
Colombia,2010,11.39200008,1.313914094,0.257702608,2.86563E+11,6336.709474,6336.709474,7.07130146,10.97999954,Upper middle income,5620,5.650699703,3.9
Colombia,2011,11.37354418,1.276356233,0.252321751,3.34944E+11,7335.166934,7335.166934,6.78076839,10.10999966,Upper middle income,6310,5.822215211,3.7
Colombia,2012,11.35551547,1.263843675,0.29878452,3.70921E+11,8050.255372,8050.255372,6.74599648,9.739999771,Upper middle income,7290,5.872441942,3.8
Colombia,2013,11.33576064,1.239312872,0.242599028,3.82116E+11,8218.347844,8218.347844,7.01724052,9.050000191,Upper middle income,7950,5.920352555,3.6
Colombia,2014,11.33251111,1.227556468,0.233741072,3.81112E+11,8114.343921,8114.343921,7.18553209,8.569999695,Upper middle income,8200,5.991150302,3.7
Colombia,2015,11.34494252,1.216804401,0.233911716,2.93482E+11,6175.87603,6175.87603,7.52338552,8.300000191,Upper middle income,7330,5.982433215,4
Colombia,2016,11.66759383,1.18317762,0.26442279,2.82825E+11,5870.777957,5870.777957,7.53117037,8.68999958,Upper middle income,6460,6.149835236,4.1
Colombia,2017,11.99675795,1.170827685,0.279035345,3.11884E+11,6376.706716,6376.706716,7.67864275,8.869999886,Upper middle income,5930,6.295932473,4.5
Colombia,2018,12.02654515,1.142759521,,3.34198E+11,6729.583332,6729.583332,7.62541389,9.109999657,Upper middle income,6260,6.342160121,3.9
Colombia,2019,12.04643043,1.105536211,,3.2343E+11,6424.979492,6424.979492,7.70943594,9.960000038,Upper middle income,6580,6.347254791,3.7
Comoros,1990,12.12014715,0.45646768,0.335635897,429622147.7,1043.790659,1043.790659,,,Lower middle income,980,1.70935145,
Comoros,1991,12.12335241,0.467793929,0.337102501,424108796.6,1000.556291,1000.556291,,5.106999874,Lower middle income,950,1.750407931,
Comoros,1992,12.12992709,0.500520115,0.339409663,457388578.9,1047.965144,1047.965144,,4.988999844,Lower middle income,1100,1.798691741,
Comoros,1993,12.1309499,0.516425121,0.342959861,452881443.1,1008.038469,1008.038469,,4.986999989,Lower middle income,1080,1.848518004,
Comoros,1994,12.13546633,0.543185518,0.345258102,319189200.4,690.4672501,690.4672501,,5.000999928,Lower middle income,870,1.893208613,
Comoros,1995,12.1350608,0.56077011,0.347104869,398461789.6,838.171684,838.171684,,4.910999775,Lower middle income,850,1.944853571,
Comoros,1996,12.13295309,0.556724914,0.348092673,396053797.6,810.5475521,810.5475521,,4.902999878,Lower middle income,780,1.93099393,
Comoros,1997,12.12606021,0.57775234,0.346836799,364445589.7,726.0523149,726.0523149,,4.834000111,Lower middle income,790,2.026453597,
Comoros,1998,12.11763317,0.558944452,0.344888859,370106776,718.1212694,718.1212694,,4.811999798,Lower middle income,730,2.061716574,
Comoros,1999,12.109892,0.568324788,0.342184764,382454989.9,723.1782555,723.1782555,,4.769999981,Lower middle income,700,2.173533512,
Comoros,2000,12.10567028,0.584654506,0.348664679,351136568.4,647.4258118,647.4258118,7.51418018,4.681000233,Lower middle income,730,2.201867271,10.9
Comoros,2001,12.10151779,0.599610755,0.353467079,378512003.4,680.9055728,680.9055728,6.65322924,4.68900013,Lower middle income,700,2.332844557,10.6
Comoros,2002,12.09610287,0.599824032,0.369514431,425964697.4,747.9888625,747.9888625,6.68114853,4.649000168,Lower middle income,680,2.388398997,10.2
Comoros,2003,12.09297844,0.59662543,0.386513684,546885185,937.7108963,937.7108963,6.65392351,4.610000134,Lower middle income,790,2.518313907,9.8
Comoros,2004,12.08847922,0.546823721,0.402909874,633706149.3,1061.075548,1061.075548,6.58027601,4.570000172,Lower middle income,950,2.61039027,9.3
Comoros,2005,12.08048946,0.58721556,0.422701527,653845122.9,1069.029426,1069.029426,6.12521267,4.919000149,Lower middle income,1090,2.691359384,9.1
Comoros,2006,12.07531282,0.52854948,0.446822427,698431827.7,1114.945281,1114.945281,5.77074194,5.275000095,Lower middle income,1130,2.778676501,9.1
Comoros,2007,12.06258174,0.61118847,0.468619728,795673128.5,1240.092528,1240.092528,5.41753864,5.643000126,Lower middle income,1170,2.836910873,8.9
Comoros,2008,12.04790006,0.648383372,0.491532767,915659192.8,1393.216032,1393.216032,5.06897497,5.977000237,Lower middle income,1290,2.988815193,9
Comoros,2009,12.03832394,0.573829926,0.512267831,905341090.6,1344.730406,1344.730406,4.92694378,6.337999821,Lower middle income,1370,2.980731962,8.6
Comoros,2010,12.0339224,0.552458261,0.538292976,907978723.5,1316.491213,1316.491213,4.99181557,6.690000057,Lower middle income,1380,3.187926052,9
Comoros,2011,12.04540569,0.575983018,0.565679241,1023086184,1447.945144,1447.945144,5.3021183,7.045000076,Lower middle income,1410,3.215373113,8.5
Comoros,2012,12.07125356,0.602247901,0.598874263,1015843369,1403.360252,1403.360252,5.17421341,7.410999775,Lower middle income,1420,3.384804676,8.6
Comoros,2013,12.1009365,0.636228723,0.621232446,1116224161,1505.337292,1505.337292,5.09434605,7.757999897,Lower middle income,1490,3.524115636,8.5
Comoros,2014,12.12679957,0.801317872,0.650460492,1149587652,1513.830379,1513.830379,5.23187876,8.140000343,Lower middle income,1490,3.680570758,8.9
Comoros,2015,12.15434006,0.819040336,0.678771607,966029542,1242.585608,1242.585608,4.60089922,8.13599968,Lower middle income,1380,3.805177095,8.8
Comoros,2016,12.17862616,0.833242134,0.709114945,1012835518,1273.050952,1273.050952,4.65263557,8.102000237,Lower middle income,1320,3.925087545,8.7
Comoros,2017,12.20143887,0.843711502,0.737612272,1077439663,1323.814843,1323.814843,5.26807404,8.086000443,Lower middle income,1280,4.0450878,8.6
Comoros,2018,12.21440131,0.815596223,,1188797575,1428.290463,1428.290463,4.90244007,8.079000473,Lower middle income,1380,4.162466907,8.5
Comoros,2019,12.22513282,0.814849292,,1192559739,1401.542312,1401.542312,5.17030334,8.081999779,Lower middle income,1400,4.262258489,8.5
Congo,1990,13.29522061,0.992598995,0.658437236,,,,,,Lower middle income,,2.041731618,
Congo,1991,13.29450045,0.951414259,0.67991603,,,,,,Lower middle income,,2.035585976,
Congo,1992,13.29814577,0.929420083,0.69610242,,,,,,Lower middle income,,2.040540187,
Congo,1993,13.30139669,0.894007862,0.726436132,,,,,,Lower middle income,,2.004920791,
Congo,1994,13.30412206,0.932936656,0.827888979,,,,,,Lower middle income,,2.014136187,
Congo,1995,13.30537055,0.928029924,0.862163332,,,,,,Lower middle income,,2.020046608,
Congo,1996,13.32160523,0.924664415,0.929807079,,,,,,Lower middle income,,2.024586974,
Congo,1997,13.35044849,0.745518456,1.006612528,,,,,,Lower middle income,,1.585060147,
Congo,1998,13.38801017,0.801042162,0.95633966,,,,,,Lower middle income,,1.871171724,
Congo,1999,13.41547308,0.853732762,0.995832717,,,,,,Lower middle income,,2.060068046,
Congo,2000,13.41920031,0.831288219,1.001458466,,,,,,Lower middle income,,2.145366165,24.7
Congo,2001,13.40504017,0.797257135,0.961309552,,,,,,Lower middle income,,2.242256991,21.9
Congo,2002,13.38341181,0.776699799,0.96176592,,,,,,Lower middle income,,2.3049806,19.8
Congo,2003,13.360213,0.800455931,1.027882706,,,,,,Lower middle income,,2.370132385,18.4
Congo,2004,13.3334858,0.813482627,1.071773879,,,,,,Lower middle income,,2.458013709,18.3
Congo,2005,13.30791461,0.834503088,1.135960607,,,,,,Lower middle income,,2.556124737,17.4
Congo,2006,13.28506472,0.851188752,1.185712176,,,,,,Lower middle income,,2.661445509,17.2
Congo,2007,13.25954682,0.871954094,1.235535503,,,,,,Lower middle income,,2.752899246,16.6
Congo,2008,13.23094176,0.897029744,1.28829092,,,,,,Lower middle income,,2.874756337,16
Congo,2009,13.20082109,0.922865632,1.325386599,,,,,,Lower middle income,,2.998340257,16.3
Congo,2010,13.17672543,0.93362922,1.38068501,,,,,,Lower middle income,,3.101025067,15.8
Congo,2011,13.14556022,0.94189869,1.419294898,,,,,,Lower middle income,,3.237389079,15.3
Congo,2012,13.1041459,0.970062355,1.498272154,,,,,,Lower middle income,,3.317461431,15.5
Congo,2013,13.06878763,0.994269098,1.570344482,,,,,,Lower middle income,,3.447408917,14.5
Congo,2014,13.03726666,1.013421373,1.642083993,,,,,,Lower middle income,,3.568828228,13.5
Congo,2015,13.01926479,1.04182233,1.700896882,,,,,,Lower middle income,,3.741926604,12.5
Congo,2016,13.01891058,1.077219135,1.77002818,,,,,,Lower middle income,,3.933671122,12.3
Congo,2017,13.02393731,1.107435676,1.845401888,,,,,,Lower middle income,,4.096303389,11.9
Congo,2018,13.02696075,1.142525582,,,,,,,Lower middle income,,4.242008128,11.6
Congo,2019,13.03605408,1.180073338,,,,,,,Lower middle income,,4.385080046,11.6
Costa Rica,1990,12.54905846,1.449544789,0.338461858,5711687787,1831.000151,1831.000151,,,Upper middle income,1750,6.935070216,
Costa Rica,1991,12.54872766,1.416836388,0.343253125,7196276092,2247.373379,2247.373379,,5.369999886,Upper middle income,1950,7.003421618,
Costa Rica,1992,12.55055832,1.489503236,0.348366375,8564044017,2605.805225,2605.805225,,3.930000067,Upper middle income,2350,7.056005777,
Costa Rica,1993,12.55538685,1.502012404,0.353321328,9582866263,2841.64278,2841.64278,,3.950000048,Upper middle income,2740,7.186289493,
Costa Rica,1994,12.5594209,1.526533648,0.363599748,10486784805,3031.888771,3031.888771,,4.050000191,Upper middle income,2980,7.138283878,
Costa Rica,1995,12.56787573,1.606808504,0.378421658,11578594260,3265.693381,3265.693381,,5.179999828,Upper middle income,3180,7.094247552,
Costa Rica,1996,12.58064793,1.618894254,0.3794697,11678424507,3215.105687,3215.105687,,6.159999847,Upper middle income,3240,7.318239264,
Costa Rica,1997,12.59618199,1.664041552,0.365893598,12614602382,3391.977735,3391.977735,,5.679999828,Upper middle income,3350,7.323265296,
Costa Rica,1998,12.61543548,1.731321245,0.38703862,13684255947,3597.434509,3597.434509,,5.329999924,Upper middle income,3400,7.4714731,
Costa Rica,1999,12.63907431,1.797003985,0.437696668,14254866281,3668.802068,3668.802068,,5.900000095,Upper middle income,3460,7.518800573,
Costa Rica,2000,12.65593463,1.779018005,0.525568449,15013629659,3789.053886,3789.053886,6.56498814,5.079999924,Upper middle income,3570,7.802420901,6.9
Costa Rica,2001,12.67633943,1.777970309,0.984114986,15976174337,3960.307703,3960.307703,6.47410393,5.920000076,Upper middle income,3670,7.805648731,5.6
Costa Rica,2002,12.7031372,1.929976159,0.946023562,16578820687,4042.705686,4042.705686,6.8690896,6.329999924,Upper middle income,3770,7.942571762,7.3
Costa Rica,2003,12.73246926,1.984563233,0.535437093,17271760507,4147.824369,4147.824369,6.9691925,6.559999943,Upper middle income,4030,7.982366602,8.1
Costa Rica,2004,12.75482579,2.023244303,0.456181871,18610594846,4404.711884,4404.711884,6.63005924,6.389999866,Upper middle income,4380,8.017804141,8.4
Costa Rica,2005,12.77262991,1.947440856,0.442580622,20040642477,4676.379366,4676.379366,6.66429853,6.570000172,Upper middle income,4640,8.274209376,6.7
Costa Rica,2006,12.78589146,2.019012852,0.579648423,22715540324,5227.465952,5227.465952,6.93530893,5.739999771,Upper middle income,5060,8.064360409,8.4
Costa Rica,2007,12.80545258,1.937396055,0.366989675,26884700345,6103.741917,6103.741917,6.99642754,4.489999771,Upper middle income,5680,8.426254273,5.6
Costa Rica,2008,12.82676867,1.88970587,0.330317688,30801744881,6901.388306,6901.388306,7.46854544,4.78000021,Upper middle income,6410,8.341534849,5.5
Costa Rica,2009,12.84626498,1.835393651,0.324507266,30745712007,6801.036735,6801.036735,7.86019039,7.710000038,Upper middle income,6540,8.400200401,5.6
Costa Rica,2010,12.86122015,1.810732786,0.352159367,37658614803,8227.127494,8227.127494,8.02937698,7.170000076,Upper middle income,7260,7.9418306,6.8
Costa Rica,2011,12.88061832,1.783937907,0.496382268,42762617082,9229.834517,9229.834517,8.1219759,10.14000034,Upper middle income,8090,8.102308144,6.7
Costa Rica,2012,12.90857714,1.755160964,0.323679097,47231651863,10075.00462,10075.00462,7.78642225,9.779999733,Upper middle income,9280,8.092980853,6.3
Costa Rica,2013,12.93947861,1.706949433,0.293440854,50949672206,10744.09102,10744.09102,7.68229151,8.770000458,Upper middle income,9930,8.080752518,6.4
Costa Rica,2014,12.96701026,1.633475734,0.281280848,52016408951,10847.16967,10847.16967,7.66376114,9.06000042,Upper middle income,10350,8.047985034,5.4
Costa Rica,2015,12.98343502,1.672337139,0.321595576,56441917653,11642.77805,11642.77805,7.59196186,9,Upper middle income,10700,7.881800063,6.4
Costa Rica,2016,12.99877117,1.693830239,0.336825772,58847016045,12011.22275,12011.22275,7.31724358,8.600000381,Upper middle income,11100,7.648611045,7.3
Costa Rica,2017,13.00157568,1.699077829,0.354679121,60516043590,12225.57449,12225.57449,7.04522943,8.140000343,Upper middle income,11500,7.631941735,5.8
Costa Rica,2018,13.00554089,1.632078451,,62420165100,12485.4239,12485.4239,7.29572248,9.630000114,Upper middle income,11930,7.655464678,6.8
Costa Rica,2019,13.00918631,1.58987998,,64072870932,12693.82796,12693.82796,7.27393246,11.48999977,Upper middle income,12070,7.648674351,7.6
Cote d'Ivoire,1990,11.01169612,0.63407858,0.327669122,10795850107,905.3220195,905.3220195,,,Lower middle income,780,1.323226516,
Cote d'Ivoire,1991,11.02370957,0.63690255,0.323961727,10492628915,848.7531159,848.7531159,,6.612999916,Lower middle income,760,1.315727392,
Cote d'Ivoire,1992,11.03338452,0.637920364,0.319112957,11152971316,870.4807017,870.4807017,,6.699999809,Lower middle income,780,1.301537491,
Cote d'Ivoire,1993,11.04336359,0.643784517,0.32573563,11045759469,832.2830587,832.2830587,,5.849999905,Lower middle income,750,1.283696353,
Cote d'Ivoire,1994,11.05013648,0.644711925,0.32847218,8313557450,605.2633669,605.2633669,,4.989999771,Lower middle income,680,1.262092776,
Cote d'Ivoire,1995,11.05349659,0.643733038,0.332377105,11000146839,774.6713757,774.6713757,,4.099999905,Lower middle income,700,1.244249825,
Cote d'Ivoire,1996,11.05764423,0.644241792,0.33953194,18071153890,1232.253656,1232.253656,,4.092999935,Lower middle income,720,1.246262926,
Cote d'Ivoire,1997,11.06119064,0.64041923,0.346126881,18047557172,1192.779461,1192.779461,,4.110000134,Lower middle income,760,1.251068431,
Cote d'Ivoire,1998,11.06325535,0.642266493,0.356182015,19619653924,1258.52471,1258.52471,,4.099999905,Lower middle income,760,1.258239072,
Cote d'Ivoire,1999,11.06417573,0.645188386,0.362024146,18870992456,1177.040794,1177.040794,,4.339000225,Lower middle income,730,1.272928182,
Cote d'Ivoire,2000,11.06477713,0.650921529,0.363334065,16577533355,1007.46739,1007.46739,6.12684488,4.584000111,Lower middle income,650,1.29718788,
Cote d'Ivoire,2001,11.06639759,0.656854809,0.361143469,16810536884,997.4787843,997.4787843,6.01772738,4.795000076,Lower middle income,590,1.322879558,
Cote d'Ivoire,2002,11.0653866,0.656345004,0.358726749,18054384023,1047.752265,1047.752265,5.90390921,5.031000137,Lower middle income,570,1.342778826,
Cote d'Ivoire,2003,11.06702277,0.663808604,0.356864168,21251755294,1207.512648,1207.512648,5.47977018,5.255000114,Lower middle income,620,1.370710943,
Cote d'Ivoire,2004,11.06890175,0.671629036,0.353033485,23510577108,1308.28782,1308.28782,5.47520828,5.464000225,Lower middle income,770,1.407986058,
Cote d'Ivoire,2005,11.06881963,0.681569064,0.352711283,24036917017,1309.591653,1309.591653,5.00643015,5.688000202,Lower middle income,930,1.457658035,
Cote d'Ivoire,2006,11.06976127,0.700011628,0.352962029,25281414473,1347.988824,1347.988824,4.76330471,5.918000221,Lower middle income,930,1.521093078,
Cote d'Ivoire,2007,11.07225706,0.716392545,0.350260045,28760092035,1500.167805,1500.167805,4.55253553,6.144999981,Lower middle income,970,1.586109255,
Cote d'Ivoire,2008,11.07390406,0.734851724,0.349614317,34078243426,1738.192101,1738.192101,4.56873417,6.368000031,Lower middle income,1070,1.660066995,
Cote d'Ivoire,2009,11.07835155,0.7565045,0.352051083,33886814907,1689.344762,1689.344762,4.46970177,6.592999935,Lower middle income,1160,1.718512688,
Cote d'Ivoire,2010,11.08605226,0.77393287,0.357127078,34936305297,1701.475702,1701.475702,4.41580963,6.835000038,Lower middle income,1190,1.767505624,
Cote d'Ivoire,2011,11.1013661,0.791105742,0.363526162,36693712825,1744.938897,1744.938897,4.39704227,7.125,Lower middle income,1130,1.81630153,
Cote d'Ivoire,2012,11.12841626,0.840259961,0.374792351,36302305578,1684.781586,1684.781586,4.42740583,7.21999979,Lower middle income,1230,1.926696265,
Cote d'Ivoire,2013,11.15980177,0.888198255,0.38779948,42760237561,1935.946845,1935.946845,3.71776819,4.25,Lower middle income,1330,2.00916333,
Cote d'Ivoire,2014,11.18367151,0.928510133,0.400958151,48843008580,2156.645883,2156.645883,3.73104811,3.700999975,Lower middle income,1450,2.099262835,
Cote d'Ivoire,2015,11.19240525,0.959219245,0.413815231,45814637971,1972.545683,1972.545683,3.21990895,3.148999929,Lower middle income,1660,2.211878271,
Cote d'Ivoire,2016,11.18587835,0.979544137,0.423351688,47964234560,2013.381448,2013.381448,3.35172296,2.599999905,Lower middle income,1840,2.340964925,
Cote d'Ivoire,2017,11.17511615,1.010094684,0.432419852,51588158718,2111.026557,2111.026557,3.30509853,3.269999981,Lower middle income,2030,2.474120752,
Cote d'Ivoire,2018,11.17972054,1.061685232,,58011466451,2314.050958,2314.050958,3.11891103,3.292999983,Lower middle income,2180,2.610995746,
Cote d'Ivoire,2019,11.19305535,1.072028726,,58539424930,2276.332394,2276.332394,3.29862952,3.318000078,Lower middle income,2290,2.737792563,
Croatia,1990,12.0606861,2.35483415,1.163869874,,,,,,High income,,4.649768033,
Croatia,1991,12.06856529,2.193963476,1.193782754,,,,,11.14000034,High income,,4.514667886,
Croatia,1992,12.07225753,2.303425422,1.232043061,,,,,11.00699997,High income,,4.599151337,
Croatia,1993,12.07135091,2.369589058,1.298584059,,,,,10.68000031,High income,,4.638188043,
Croatia,1994,12.0639526,2.3718196,1.427031319,,,,,10.625,High income,,4.7399839,
Croatia,1995,12.0545482,2.25665519,1.871818246,22717081925,4917.085371,4917.085371,,10.17199993,High income,,4.60897689,
Croatia,1996,12.03991862,2.244774076,0.960208942,24075166261,5283.005005,5283.005005,,9.680000305,High income,,4.668556828,
Croatia,1997,12.02103513,2.180269747,1.295697093,24091170703,5312.369502,5312.369502,,9.710000038,High income,5520,4.614370883,
Croatia,1998,11.99969654,2.12506501,0.597878881,25792876644,5691.10952,5691.10952,,11.39000034,High income,5430,4.653731081,
Croatia,1999,11.97432806,2.074253293,0.473299267,23677307509,5246.935968,5246.935968,,13.56000042,High income,5180,4.676693529,
Croatia,2000,11.94990936,2.028092418,0.45751018,21839780971,4887.713716,4887.713716,7.71451426,16.05999947,High income,5210,4.75890503,16.3
Croatia,2001,11.91475498,1.999155043,0.479760786,23273640257,5412.925136,5412.925136,7.2349987,15.81999969,High income,5290,4.778461304,15.3
Croatia,2002,11.86961743,1.939891071,0.574669117,27074550258,6293.225299,6293.225299,6.20509815,15.05000019,High income,5600,4.743782937,14.9
Croatia,2003,11.81974634,1.877726344,1.024511756,34985749883,8129.794584,8129.794584,6.35763264,13.92000008,High income,6670,4.678802652,15.1
Croatia,2004,11.77388873,1.823085202,0.819078647,41958833541,9747.440771,9747.440771,6.57048893,13.65999985,High income,8520,4.760574778,15.1
Croatia,2005,11.73812152,1.79281711,1.263396524,45780237257,10621.50746,10621.50746,6.90785742,12.60000038,High income,10150,4.691310726,15
Croatia,2006,11.71225766,1.728291337,0.955749431,50860788253,11797.47447,11797.47447,6.97907209,11.13000011,High income,11310,4.743579903,13.7
Croatia,2007,11.68213485,1.691526723,1.131755409,60542673503,14046.31681,14046.31681,7.47507524,9.909999847,High income,12670,4.675334895,13.4
Croatia,2008,11.65602507,1.670320476,1.600315736,70750646248,16416.58681,16416.58681,7.72871161,8.529999733,High income,14250,4.623573763,13.4
Croatia,2009,11.63562546,1.610997492,3.483394613,63084004705,14653.04355,14653.04355,8.17583179,9.199999809,High income,14110,4.724595189,13.2
Croatia,2010,11.62392445,1.553619669,5.04466481,60426018629,14067.52312,14067.52312,8.0887022,11.61999989,High income,14090,4.75661318,13.2
Croatia,2011,11.6191679,1.524870661,6.411680211,63169910822,14757.18034,14757.18034,7.76850891,13.68000031,High income,14040,4.795251584,11.8
Croatia,2012,11.62103838,1.528144155,7.716130249,57192346923,13401.65662,13401.65662,7.78380489,15.93000031,High income,13440,4.80337539,13.1
Croatia,2013,11.62744469,1.477743285,8.445854135,58889082315,13837.73164,13837.73164,6.51796293,17.25,High income,13580,4.890366608,12.3
Croatia,2014,11.63498064,1.452741881,7.4647963,58330289757,13762.37286,13762.37286,6.70013046,17.29000092,High income,13260,4.862142449,12.4
Croatia,2015,11.63516594,1.424203157,4.141396476,50163192883,11933.37738,11933.37738,6.78702879,16.18000031,High income,12970,4.74798346,12.2
Croatia,2016,11.6626882,1.393835551,5.229584174,52295158344,12527.73986,12527.73986,6.82921791,13.10000038,High income,12380,4.910270081,11.5
Croatia,2017,11.68509846,1.36794893,4.468800819,56214427431,13629.28959,13629.28959,6.75844765,11.21000004,High income,12680,4.89844344,10.9
Croatia,2018,11.68828846,1.351131762,,62247874949,15227.5601,15227.5601,6.78430557,8.430000305,High income,14080,4.888367875,11.1
Croatia,2019,11.69058401,1.324679608,,62246206341,15311.7669,15311.7669,6.97861767,6.619999886,High income,14990,4.851739646,11
Cuba,1990,15.95177903,3.207296135,3.55490867,28645436569,2703.168294,2703.168294,,,Upper middle income,2650,7.719468559,
Cuba,1991,15.94380728,3.221217936,3.64635512,24316556026,2278.210387,2278.210387,,7.90199995,Upper middle income,2340,7.740826151,
Cuba,1992,15.92856832,3.195918885,3.785589022,22085858243,2057.103595,2057.103595,,8.06499958,Upper middle income,2130,7.710832715,
Cuba,1993,15.91346404,3.131020036,3.957475212,22367254865,2073.093712,2073.093712,,8.279999733,Upper middle income,1870,7.647568758,
Cuba,1994,15.89222228,3.093400672,4.124929167,28448326757,2624.757035,2624.757035,,8.142999649,Upper middle income,2140,7.598575669,
Cuba,1995,15.87065892,3.037602318,4.268708875,30429803651,2794.738808,2794.738808,,8.270000458,Upper middle income,2550,7.637940015,
Cuba,1996,15.84354678,2.923200151,4.380358294,25017368700,2286.929054,2286.929054,,7.610000134,Upper middle income,2710,7.758107962,
Cuba,1997,15.80884206,2.883799023,4.55514007,25365908100,2308.146615,2308.146615,,7.099999905,Upper middle income,2500,7.791477655,
Cuba,1998,15.76739491,2.823977379,4.948034641,25736331200,2331.462691,2331.462691,,6.230000019,Upper middle income,2240,7.749800313,
Cuba,1999,15.71750012,2.728961114,4.591841288,28364615200,2558.904101,2558.904101,,6.260000229,Upper middle income,2400,7.756738765,
Cuba,2000,15.66811811,2.559198131,4.420241232,30565400000,2747.100303,2747.100303,6.58189821,5.449999809,Upper middle income,2620,7.840621113,15.6
Cuba,2001,15.60899098,2.387268717,4.470642285,31682400000,2837.73573,2837.73573,6.98209763,4.079999924,Upper middle income,2760,7.821947555,13.7
Cuba,2002,15.54443717,2.264782987,4.391062559,33590500000,2999.241763,2999.241763,7.11481667,3.309999943,Upper middle income,2820,7.983918579,12.9
Cuba,2003,15.47244015,2.143078697,4.398075325,35901200000,3197.133185,3197.133185,7.10295439,2.329999924,Upper middle income,3100,7.87527859,12
Cuba,2004,15.40421813,2.046738563,4.245356097,38203000000,3395.710843,3395.710843,6.83178759,1.850000024,Upper middle income,3490,7.792053841,12
Cuba,2005,15.34111259,1.991897979,4.120494695,42643836100,3786.66345,3786.66345,8.75525475,1.950000048,Upper middle income,3960,7.642421219,11.1
Cuba,2006,15.28083169,1.962980925,3.903834511,52742800000,4683.569067,4683.569067,8.2719059,1.909999967,Upper middle income,4530,7.789218782,10.6
Cuba,2007,15.21734016,1.932671138,3.772654879,58603900000,5208.718388,5208.718388,10.96749115,1.789999962,Upper middle income,5000,7.682816215,9.9
Cuba,2008,15.1599368,1.896164731,3.660423767,60806300000,5411.269492,5411.269492,11.31422806,1.580000043,Upper middle income,5460,7.541848226,10.4
Cuba,2009,15.11408952,1.899156246,3.534244123,62080000000,5529.669375,5529.669375,12.29053974,1.669999957,Upper middle income,5520,7.428253541,11.1
Cuba,2010,15.09502521,1.892496114,3.411362764,64328000000,5730.354264,5730.354264,10.6880827,2.5,Upper middle income,5610,7.329381293,11.4
Cuba,2011,15.09472099,1.857635922,3.252301386,68990000000,6139.718783,6139.718783,11.31298637,3.180000067,Upper middle income,5930,7.468503673,11.1
Cuba,2012,15.10148492,1.852743378,3.201616391,73141000000,6497.314764,6497.314764,9.29940987,3.460000038,Upper middle income,6280,7.286565838,10.7
Cuba,2013,15.11080185,1.803219735,3.153139416,77148000000,6837.71168,6837.71168,10.43099499,3.289999962,Upper middle income,6640,7.197995936,10.6
Cuba,2014,15.11712286,1.748957004,3.114695139,80656000000,7133.337679,7133.337679,12.1412344,2.700000048,Upper middle income,6840,7.095146486,10.2
